continent,country,metric,year,value
Africa,Eritrea,gdpPercap,1957,344.1618859
Africa,Eritrea,lifeExp,1957,38.047
Africa,Eritrea,pop,1957,1542611.0
Africa,Eritrea,gdpPercap,1962,380.9958433
Africa,Eritrea,lifeExp,1962,40.158
Africa,Eritrea,pop,1962,1666618.0
Africa,Eritrea,gdpPercap,1967,468.7949699
Africa,Eritrea,lifeExp,1967,42.189
Africa,Eritrea,pop,1967,1820319.0
Africa,Eritrea,gdpPercap,1972,514.3242082
Africa,Eritrea,lifeExp,1972,44.142
Africa,Eritrea,pop,1972,2260187.0
Africa,Eritrea,gdpPercap,1977,505.7538077
Africa,Eritrea,lifeExp,1977,44.535
Africa,Eritrea,pop,1977,2512642.0
Africa,Eritrea,gdpPercap,1982,524.8758493
Africa,Eritrea,lifeExp,1982,43.89
Africa,Eritrea,pop,1982,2637297.0
Africa,Eritrea,gdpPercap,1987,521.1341333
Africa,Eritrea,lifeExp,1987,46.453
Africa,Eritrea,pop,1987,2915959.0
Africa,Eritrea,gdpPercap,1992,582.8585102
Africa,Eritrea,lifeExp,1992,49.991
Africa,Eritrea,pop,1992,3668440.0
Africa,Eritrea,gdpPercap,1997,913.47079
Africa,Eritrea,lifeExp,1997,53.378
Africa,Eritrea,pop,1997,4058319.0
Africa,Eritrea,gdpPercap,2002,765.3500015
Africa,Eritrea,lifeExp,2002,55.24
Africa,Eritrea,pop,2002,4414865.0
Africa,Eritrea,gdpPercap,2007,641.3695236
Africa,Eritrea,lifeExp,2007,58.04
Africa,Eritrea,pop,2007,4906585.0
Africa,Ethiopia,gdpPercap,1952,362.1462796
Africa,Ethiopia,lifeExp,1952,34.078
Africa,Ethiopia,pop,1952,20860941.0
Africa,Ethiopia,gdpPercap,1957,378.9041632
Africa,Ethiopia,lifeExp,1957,36.667
Africa,Ethiopia,pop,1957,22815614.0
Africa,Ethiopia,gdpPercap,1962,419.4564161
Africa,Ethiopia,lifeExp,1962,40.059
Africa,Ethiopia,pop,1962,25145372.0
Africa,Ethiopia,gdpPercap,1967,516.1186438
Africa,Ethiopia,lifeExp,1967,42.115
Africa,Ethiopia,pop,1967,27860297.0
Africa,Ethiopia,gdpPercap,1972,566.2439442
Africa,Ethiopia,lifeExp,1972,43.515
Africa,Ethiopia,pop,1972,30770372.0
Africa,Ethiopia,gdpPercap,1977,556.8083834
Africa,Ethiopia,lifeExp,1977,44.51
Africa,Ethiopia,pop,1977,34617799.0
Africa,Ethiopia,gdpPercap,1982,577.8607471
Africa,Ethiopia,lifeExp,1982,44.916
Africa,Ethiopia,pop,1982,38111756.0
Africa,Ethiopia,gdpPercap,1987,573.7413142
Africa,Ethiopia,lifeExp,1987,46.684
Africa,Ethiopia,pop,1987,42999530.0
Africa,Ethiopia,gdpPercap,1992,421.3534653
Africa,Ethiopia,lifeExp,1992,48.091
Africa,Ethiopia,pop,1992,52088559.0
Africa,Ethiopia,gdpPercap,1997,515.8894013
Africa,Ethiopia,lifeExp,1997,49.402
Africa,Ethiopia,pop,1997,59861301.0
Africa,Ethiopia,gdpPercap,2002,530.0535319
Africa,Ethiopia,lifeExp,2002,50.725
Africa,Ethiopia,pop,2002,67946797.0
Africa,Ethiopia,gdpPercap,2007,690.8055759
Africa,Ethiopia,lifeExp,2007,52.947
Africa,Ethiopia,pop,2007,76511887.0
Africa,Gabon,gdpPercap,1952,4293.476475
Africa,Gabon,lifeExp,1952,37.003
Africa,Gabon,pop,1952,420702.0
Africa,Gabon,gdpPercap,1957,4976.198099
Africa,Gabon,lifeExp,1957,38.999
Africa,Gabon,pop,1957,434904.0
Africa,Gabon,gdpPercap,1962,6631.459222
Africa,Gabon,lifeExp,1962,40.489
Africa,Gabon,pop,1962,455661.0
Africa,Gabon,gdpPercap,1967,8358.761987
Africa,Gabon,lifeExp,1967,44.598
Africa,Gabon,pop,1967,489004.0
Africa,Gabon,gdpPercap,1972,11401.94841
Africa,Gabon,lifeExp,1972,48.69
Africa,Gabon,pop,1972,537977.0
Africa,Gabon,gdpPercap,1977,21745.57328
Africa,Gabon,lifeExp,1977,52.79
Africa,Gabon,pop,1977,706367.0
Africa,Gabon,gdpPercap,1982,15113.36194
Africa,Gabon,lifeExp,1982,56.564
Africa,Gabon,pop,1982,753874.0
Africa,Gabon,gdpPercap,1987,11864.40844
Africa,Gabon,lifeExp,1987,60.19
Africa,Gabon,pop,1987,880397.0
Africa,Gabon,gdpPercap,1992,13522.15752
Africa,Gabon,lifeExp,1992,61.366
Africa,Gabon,pop,1992,985739.0
Africa,Gabon,gdpPercap,1997,14722.84188
Africa,Gabon,lifeExp,1997,60.461
Africa,Gabon,pop,1997,1126189.0
Africa,Gabon,gdpPercap,2002,12521.71392
Africa,Gabon,lifeExp,2002,56.761
Africa,Gabon,pop,2002,1299304.0
Africa,Gabon,gdpPercap,2007,13206.48452
Africa,Gabon,lifeExp,2007,56.735
Africa,Gabon,pop,2007,1454867.0
Africa,Gambia,gdpPercap,1952,485.2306591
Africa,Gambia,lifeExp,1952,30.0
Africa,Gambia,pop,1952,284320.0
Africa,Gambia,gdpPercap,1957,520.9267111
Africa,Gambia,lifeExp,1957,32.065
Africa,Gambia,pop,1957,323150.0
Africa,Gambia,gdpPercap,1962,599.650276
Africa,Gambia,lifeExp,1962,33.896
Africa,Gambia,pop,1962,374020.0
Africa,Gambia,gdpPercap,1967,734.7829124
Africa,Gambia,lifeExp,1967,35.857
Africa,Gambia,pop,1967,439593.0
Africa,Gambia,gdpPercap,1972,756.0868363
Africa,Gambia,lifeExp,1972,38.308
Africa,Gambia,pop,1972,517101.0
Africa,Gambia,gdpPercap,1977,884.7552507
Africa,Gambia,lifeExp,1977,41.842
Africa,Gambia,pop,1977,608274.0
Africa,Gambia,gdpPercap,1982,835.8096108
Africa,Gambia,lifeExp,1982,45.58
Africa,Gambia,pop,1982,715523.0
Africa,Gambia,gdpPercap,1987,611.6588611
Africa,Gambia,lifeExp,1987,49.265
Africa,Gambia,pop,1987,848406.0
Africa,Gambia,gdpPercap,1992,665.6244126
Africa,Gambia,lifeExp,1992,52.644
Africa,Gambia,pop,1992,1025384.0
Africa,Gambia,gdpPercap,1997,653.7301704
Africa,Gambia,lifeExp,1997,55.861
Africa,Gambia,pop,1997,1235767.0
Africa,Gambia,gdpPercap,2002,660.5855997
Africa,Gambia,lifeExp,2002,58.041
Africa,Gambia,pop,2002,1457766.0
Africa,Gambia,gdpPercap,2007,752.7497265
Africa,Gambia,lifeExp,2007,59.448
Africa,Gambia,pop,2007,1688359.0
Africa,Ghana,gdpPercap,1952,911.2989371
Africa,Ghana,lifeExp,1952,43.149
Africa,Ghana,pop,1952,5581001.0
Africa,Ghana,gdpPercap,1957,1043.561537
Africa,Ghana,lifeExp,1957,44.779
Africa,Ghana,pop,1957,6391288.0
Africa,Ghana,gdpPercap,1962,1190.041118
Africa,Ghana,lifeExp,1962,46.452
Africa,Ghana,pop,1962,7355248.0
Africa,Ghana,gdpPercap,1967,1125.69716
Africa,Ghana,lifeExp,1967,48.072
Africa,Ghana,pop,1967,8490213.0
Africa,Ghana,gdpPercap,1972,1178.223708
Africa,Ghana,lifeExp,1972,49.875
Africa,Ghana,pop,1972,9354120.0
Africa,Ghana,gdpPercap,1977,993.2239571
Africa,Ghana,lifeExp,1977,51.756
Africa,Ghana,pop,1977,10538093.0
Africa,Ghana,gdpPercap,1982,876.032569
Africa,Ghana,lifeExp,1982,53.744
Africa,Ghana,pop,1982,11400338.0
Africa,Ghana,gdpPercap,1987,847.0061135
Africa,Ghana,lifeExp,1987,55.729
Africa,Ghana,pop,1987,14168101.0
Africa,Ghana,gdpPercap,1992,925.060154
Africa,Ghana,lifeExp,1992,57.501
Africa,Ghana,pop,1992,16278738.0
Africa,Ghana,gdpPercap,1997,1005.245812
Africa,Ghana,lifeExp,1997,58.556
Africa,Ghana,pop,1997,18418288.0
Africa,Ghana,gdpPercap,2002,1111.984578
Africa,Ghana,lifeExp,2002,58.453
Africa,Ghana,pop,2002,20550751.0
Africa,Ghana,gdpPercap,2007,1327.60891
Africa,Ghana,lifeExp,2007,60.022
Africa,Ghana,pop,2007,22873338.0
Africa,Guinea,gdpPercap,1952,510.1964923
Africa,Guinea,lifeExp,1952,33.609
Africa,Guinea,pop,1952,2664249.0
Africa,Guinea,gdpPercap,1957,576.2670245
Africa,Guinea,lifeExp,1957,34.558
Africa,Guinea,pop,1957,2876726.0
Africa,Guinea,gdpPercap,1962,686.3736739
Africa,Guinea,lifeExp,1962,35.753
Africa,Guinea,pop,1962,3140003.0
Africa,Guinea,gdpPercap,1967,708.7595409
Africa,Guinea,lifeExp,1967,37.197
Africa,Guinea,pop,1967,3451418.0
Africa,Guinea,gdpPercap,1972,741.6662307
Africa,Guinea,lifeExp,1972,38.842
Africa,Guinea,pop,1972,3811387.0
Africa,Guinea,gdpPercap,1977,874.6858643
Africa,Guinea,lifeExp,1977,40.762
Africa,Guinea,pop,1977,4227026.0
Africa,Guinea,gdpPercap,1982,857.2503577
Africa,Guinea,lifeExp,1982,42.891
Africa,Guinea,pop,1982,4710497.0
Africa,Guinea,gdpPercap,1987,805.5724718
Africa,Guinea,lifeExp,1987,45.552
Africa,Guinea,pop,1987,5650262.0
Africa,Guinea,gdpPercap,1992,794.3484384
Africa,Guinea,lifeExp,1992,48.576
Africa,Guinea,pop,1992,6990574.0
Africa,Guinea,gdpPercap,1997,869.4497668
Africa,Guinea,lifeExp,1997,51.455
Africa,Guinea,pop,1997,8048834.0
Africa,Guinea,gdpPercap,2002,945.5835837
Africa,Guinea,lifeExp,2002,53.676
Africa,Guinea,pop,2002,8807818.0
Africa,Guinea,gdpPercap,2007,942.6542111
Africa,Guinea,lifeExp,2007,56.007
Africa,Guinea,pop,2007,9947814.0
Africa,Guinea-Bissau,gdpPercap,1952,299.850319
Africa,Guinea-Bissau,lifeExp,1952,32.5
Africa,Guinea-Bissau,pop,1952,580653.0
Africa,Guinea-Bissau,gdpPercap,1957,431.7904566
Africa,Guinea-Bissau,lifeExp,1957,33.489
Africa,Guinea-Bissau,pop,1957,601095.0
Africa,Guinea-Bissau,gdpPercap,1962,522.0343725
Africa,Guinea-Bissau,lifeExp,1962,34.488
Africa,Guinea-Bissau,pop,1962,627820.0
Africa,Guinea-Bissau,gdpPercap,1967,715.5806402
Africa,Guinea-Bissau,lifeExp,1967,35.492
Africa,Guinea-Bissau,pop,1967,601287.0
Africa,Guinea-Bissau,gdpPercap,1972,820.2245876
Africa,Guinea-Bissau,lifeExp,1972,36.486
Africa,Guinea-Bissau,pop,1972,625361.0
Africa,Guinea-Bissau,gdpPercap,1977,764.7259628
Africa,Guinea-Bissau,lifeExp,1977,37.465
Africa,Guinea-Bissau,pop,1977,745228.0
Africa,Guinea-Bissau,gdpPercap,1982,838.1239671
Africa,Guinea-Bissau,lifeExp,1982,39.327
Africa,Guinea-Bissau,pop,1982,825987.0
Africa,Guinea-Bissau,gdpPercap,1987,736.4153921
Africa,Guinea-Bissau,lifeExp,1987,41.245
Africa,Guinea-Bissau,pop,1987,927524.0
Africa,Guinea-Bissau,gdpPercap,1992,745.5398706
Africa,Guinea-Bissau,lifeExp,1992,43.266
Africa,Guinea-Bissau,pop,1992,1050938.0
Africa,Guinea-Bissau,gdpPercap,1997,796.6644681
Africa,Guinea-Bissau,lifeExp,1997,44.873
Africa,Guinea-Bissau,pop,1997,1193708.0
Africa,Guinea-Bissau,gdpPercap,2002,575.7047176
Africa,Guinea-Bissau,lifeExp,2002,45.504
Africa,Guinea-Bissau,pop,2002,1332459.0
Africa,Guinea-Bissau,gdpPercap,2007,579.231743
Africa,Guinea-Bissau,lifeExp,2007,46.388
Africa,Guinea-Bissau,pop,2007,1472041.0
Africa,Kenya,gdpPercap,1952,853.540919
Africa,Kenya,lifeExp,1952,42.27
Africa,Kenya,pop,1952,6464046.0
Africa,Kenya,gdpPercap,1957,944.4383152
Africa,Kenya,lifeExp,1957,44.686
Africa,Kenya,pop,1957,7454779.0
Africa,Kenya,gdpPercap,1962,896.9663732
Africa,Kenya,lifeExp,1962,47.949
Africa,Kenya,pop,1962,8678557.0
Africa,Kenya,gdpPercap,1967,1056.736457
Africa,Kenya,lifeExp,1967,50.654
Africa,Kenya,pop,1967,10191512.0
Africa,Kenya,gdpPercap,1972,1222.359968
Africa,Kenya,lifeExp,1972,53.559
Africa,Kenya,pop,1972,12044785.0
Africa,Kenya,gdpPercap,1977,1267.613204
Africa,Kenya,lifeExp,1977,56.155
Africa,Kenya,pop,1977,14500404.0
Africa,Kenya,gdpPercap,1982,1348.225791
Africa,Kenya,lifeExp,1982,58.766
Africa,Kenya,pop,1982,17661452.0
Africa,Kenya,gdpPercap,1987,1361.936856
Africa,Kenya,lifeExp,1987,59.339
Africa,Kenya,pop,1987,21198082.0
Africa,Kenya,gdpPercap,1992,1341.921721
Africa,Kenya,lifeExp,1992,59.285
Africa,Kenya,pop,1992,25020539.0
Africa,Kenya,gdpPercap,1997,1360.485021
Africa,Kenya,lifeExp,1997,54.407
Africa,Kenya,pop,1997,28263827.0
Africa,Kenya,gdpPercap,2002,1287.514732
Africa,Kenya,lifeExp,2002,50.992
Africa,Kenya,pop,2002,31386842.0
Africa,Kenya,gdpPercap,2007,1463.249282
Africa,Kenya,lifeExp,2007,54.11
Africa,Kenya,pop,2007,35610177.0
Africa,Lesotho,gdpPercap,1952,298.8462121
Africa,Lesotho,lifeExp,1952,42.138
Africa,Lesotho,pop,1952,748747.0
Africa,Lesotho,gdpPercap,1957,335.9971151
Africa,Lesotho,lifeExp,1957,45.047
Africa,Lesotho,pop,1957,813338.0
Africa,Lesotho,gdpPercap,1962,411.8006266
Africa,Lesotho,lifeExp,1962,47.747
Africa,Lesotho,pop,1962,893143.0
Africa,Lesotho,gdpPercap,1967,498.6390265
Africa,Lesotho,lifeExp,1967,48.492
Africa,Lesotho,pop,1967,996380.0
Africa,Lesotho,gdpPercap,1972,496.5815922
Africa,Lesotho,lifeExp,1972,49.767
Africa,Lesotho,pop,1972,1116779.0
Africa,Lesotho,gdpPercap,1977,745.3695408
Africa,Lesotho,lifeExp,1977,52.208
Africa,Lesotho,pop,1977,1251524.0
Africa,Lesotho,gdpPercap,1982,797.2631074
Africa,Lesotho,lifeExp,1982,55.078
Africa,Lesotho,pop,1982,1411807.0
Africa,Lesotho,gdpPercap,1987,773.9932141
Africa,Lesotho,lifeExp,1987,57.18
Africa,Lesotho,pop,1987,1599200.0
Africa,Lesotho,gdpPercap,1992,977.4862725
Africa,Lesotho,lifeExp,1992,59.685
Africa,Lesotho,pop,1992,1803195.0
Africa,Lesotho,gdpPercap,1997,1186.147994
Africa,Lesotho,lifeExp,1997,55.558
Africa,Lesotho,pop,1997,1982823.0
Africa,Lesotho,gdpPercap,2002,1275.184575
Africa,Lesotho,lifeExp,2002,44.593
Africa,Lesotho,pop,2002,2046772.0
Africa,Lesotho,gdpPercap,2007,1569.331442
Africa,Lesotho,lifeExp,2007,42.592
Africa,Lesotho,pop,2007,2012649.0
Africa,Liberia,gdpPercap,1952,575.5729961
Africa,Liberia,lifeExp,1952,38.48
Africa,Liberia,pop,1952,863308.0
Africa,Liberia,gdpPercap,1957,620.9699901
Africa,Liberia,lifeExp,1957,39.486
Africa,Liberia,pop,1957,975950.0
Africa,Liberia,gdpPercap,1962,634.1951625
Africa,Liberia,lifeExp,1962,40.502
Africa,Liberia,pop,1962,1112796.0
Africa,Liberia,gdpPercap,1967,713.6036483
Africa,Liberia,lifeExp,1967,41.536
Africa,Liberia,pop,1967,1279406.0
Africa,Liberia,gdpPercap,1972,803.0054535
Africa,Liberia,lifeExp,1972,42.614
Africa,Liberia,pop,1972,1482628.0
Africa,Liberia,gdpPercap,1977,640.3224383
Africa,Liberia,lifeExp,1977,43.764
Africa,Liberia,pop,1977,1703617.0
Africa,Liberia,gdpPercap,1982,572.1995694
Africa,Liberia,lifeExp,1982,44.852
Africa,Liberia,pop,1982,1956875.0
Africa,Liberia,gdpPercap,1987,506.1138573
Africa,Liberia,lifeExp,1987,46.027
Africa,Liberia,pop,1987,2269414.0
Africa,Liberia,gdpPercap,1992,636.6229191
Africa,Liberia,lifeExp,1992,40.802
Africa,Liberia,pop,1992,1912974.0
Africa,Liberia,gdpPercap,1997,609.1739508
Africa,Liberia,lifeExp,1997,42.221
Africa,Liberia,pop,1997,2200725.0
Africa,Liberia,gdpPercap,2002,531.4823679
Africa,Liberia,lifeExp,2002,43.753
Africa,Liberia,pop,2002,2814651.0
Africa,Liberia,gdpPercap,2007,414.5073415
Africa,Liberia,lifeExp,2007,45.678
Africa,Liberia,pop,2007,3193942.0
Africa,Libya,gdpPercap,1952,2387.54806
Africa,Libya,lifeExp,1952,42.723
Africa,Libya,pop,1952,1019729.0
Africa,Libya,gdpPercap,1957,3448.284395
Africa,Libya,lifeExp,1957,45.289
Africa,Libya,pop,1957,1201578.0
Africa,Libya,gdpPercap,1962,6757.030816
Africa,Libya,lifeExp,1962,47.808
Africa,Libya,pop,1962,1441863.0
Africa,Libya,gdpPercap,1967,18772.75169
Africa,Libya,lifeExp,1967,50.227
Africa,Libya,pop,1967,1759224.0
Africa,Libya,gdpPercap,1972,21011.49721
Africa,Libya,lifeExp,1972,52.773
Africa,Libya,pop,1972,2183877.0
Africa,Libya,gdpPercap,1977,21951.21176
Africa,Libya,lifeExp,1977,57.442
Africa,Libya,pop,1977,2721783.0
Africa,Libya,gdpPercap,1982,17364.27538
Africa,Libya,lifeExp,1982,62.155
Africa,Libya,pop,1982,3344074.0
Africa,Libya,gdpPercap,1987,11770.5898
Africa,Libya,lifeExp,1987,66.234
Africa,Libya,pop,1987,3799845.0
Africa,Libya,gdpPercap,1992,9640.138501
Africa,Libya,lifeExp,1992,68.755
Africa,Libya,pop,1992,4364501.0
Africa,Libya,gdpPercap,1997,9467.446056
Africa,Libya,lifeExp,1997,71.555
Africa,Libya,pop,1997,4759670.0
Africa,Libya,gdpPercap,2002,9534.677467
Africa,Libya,lifeExp,2002,72.737
Africa,Libya,pop,2002,5368585.0
Africa,Libya,gdpPercap,2007,12057.49928
Africa,Libya,lifeExp,2007,73.952
Africa,Libya,pop,2007,6036914.0
Africa,Madagascar,gdpPercap,1952,1443.011715
Africa,Madagascar,lifeExp,1952,36.681
Africa,Madagascar,pop,1952,4762912.0
Africa,Madagascar,gdpPercap,1957,1589.20275
Africa,Madagascar,lifeExp,1957,38.865
Africa,Madagascar,pop,1957,5181679.0
Africa,Madagascar,gdpPercap,1962,1643.38711
Africa,Madagascar,lifeExp,1962,40.848
Africa,Madagascar,pop,1962,5703324.0
Africa,Madagascar,gdpPercap,1967,1634.047282
Africa,Madagascar,lifeExp,1967,42.881
Africa,Madagascar,pop,1967,6334556.0
Africa,Madagascar,gdpPercap,1972,1748.562982
Africa,Madagascar,lifeExp,1972,44.851
Africa,Madagascar,pop,1972,7082430.0
Africa,Madagascar,gdpPercap,1977,1544.228586
Africa,Madagascar,lifeExp,1977,46.881
Africa,Madagascar,pop,1977,8007166.0
Africa,Madagascar,gdpPercap,1982,1302.878658
Africa,Madagascar,lifeExp,1982,48.969
Africa,Madagascar,pop,1982,9171477.0
Africa,Madagascar,gdpPercap,1987,1155.441948
Africa,Madagascar,lifeExp,1987,49.35
Africa,Madagascar,pop,1987,10568642.0
Africa,Madagascar,gdpPercap,1992,1040.67619
Africa,Madagascar,lifeExp,1992,52.214
Africa,Madagascar,pop,1992,12210395.0
Africa,Madagascar,gdpPercap,1997,986.2958956
Africa,Madagascar,lifeExp,1997,54.978
Africa,Madagascar,pop,1997,14165114.0
Africa,Madagascar,gdpPercap,2002,894.6370822
Africa,Madagascar,lifeExp,2002,57.286
Africa,Madagascar,pop,2002,16473477.0
Africa,Madagascar,gdpPercap,2007,1044.770126
Africa,Madagascar,lifeExp,2007,59.443
Africa,Madagascar,pop,2007,19167654.0
Africa,Malawi,gdpPercap,1952,369.1650802
Africa,Malawi,lifeExp,1952,36.256
Africa,Malawi,pop,1952,2917802.0
Africa,Malawi,gdpPercap,1957,416.3698064
Africa,Malawi,lifeExp,1957,37.207
Africa,Malawi,pop,1957,3221238.0
Africa,Malawi,gdpPercap,1962,427.9010856
Africa,Malawi,lifeExp,1962,38.41
Africa,Malawi,pop,1962,3628608.0
Africa,Malawi,gdpPercap,1967,495.5147806
Africa,Malawi,lifeExp,1967,39.487
Africa,Malawi,pop,1967,4147252.0
Africa,Malawi,gdpPercap,1972,584.6219709
Africa,Malawi,lifeExp,1972,41.766
Africa,Malawi,pop,1972,4730997.0
Africa,Malawi,gdpPercap,1977,663.2236766
Africa,Malawi,lifeExp,1977,43.767
Africa,Malawi,pop,1977,5637246.0
Africa,Malawi,gdpPercap,1982,632.8039209
Africa,Malawi,lifeExp,1982,45.642
Africa,Malawi,pop,1982,6502825.0
Africa,Malawi,gdpPercap,1987,635.5173634
Africa,Malawi,lifeExp,1987,47.457
Africa,Malawi,pop,1987,7824747.0
Africa,Malawi,gdpPercap,1992,563.2000145
Africa,Malawi,lifeExp,1992,49.42
Africa,Malawi,pop,1992,10014249.0
Africa,Malawi,gdpPercap,1997,692.2758103
Africa,Malawi,lifeExp,1997,47.495
Africa,Malawi,pop,1997,10419991.0
Africa,Malawi,gdpPercap,2002,665.4231186
Africa,Malawi,lifeExp,2002,45.009
Africa,Malawi,pop,2002,11824495.0
Africa,Malawi,gdpPercap,2007,759.3499101
Africa,Malawi,lifeExp,2007,48.303
Africa,Malawi,pop,2007,13327079.0
Africa,Mali,gdpPercap,1952,452.3369807
Africa,Mali,lifeExp,1952,33.685
Africa,Mali,pop,1952,3838168.0
Africa,Mali,gdpPercap,1957,490.3821867
Africa,Mali,lifeExp,1957,35.307
Africa,Mali,pop,1957,4241884.0
Africa,Mali,gdpPercap,1962,496.1743428
Africa,Mali,lifeExp,1962,36.936
Africa,Mali,pop,1962,4690372.0
Africa,Mali,gdpPercap,1967,545.0098873
Africa,Mali,lifeExp,1967,38.487
Africa,Mali,pop,1967,5212416.0
Africa,Mali,gdpPercap,1972,581.3688761
Africa,Mali,lifeExp,1972,39.977
Africa,Mali,pop,1972,5828158.0
Africa,Mali,gdpPercap,1977,686.3952693
Africa,Mali,lifeExp,1977,41.714
Africa,Mali,pop,1977,6491649.0
Africa,Mali,gdpPercap,1982,618.0140641
Africa,Mali,lifeExp,1982,43.916
Africa,Mali,pop,1982,6998256.0
Africa,Mali,gdpPercap,1987,684.1715576
Africa,Mali,lifeExp,1987,46.364
Africa,Mali,pop,1987,7634008.0
Africa,Mali,gdpPercap,1992,739.014375
Africa,Mali,lifeExp,1992,48.388
Africa,Mali,pop,1992,8416215.0
Africa,Mali,gdpPercap,1997,790.2579846
Africa,Mali,lifeExp,1997,49.903
Africa,Mali,pop,1997,9384984.0
Africa,Mali,gdpPercap,2002,951.4097518
Africa,Mali,lifeExp,2002,51.818
Africa,Mali,pop,2002,10580176.0
Africa,Mali,gdpPercap,2007,1042.581557
Africa,Mali,lifeExp,2007,54.467
Africa,Mali,pop,2007,12031795.0
Africa,Mauritania,gdpPercap,1952,743.1159097
Africa,Mauritania,lifeExp,1952,40.543
Africa,Mauritania,pop,1952,1022556.0
Africa,Mauritania,gdpPercap,1957,846.1202613
Africa,Mauritania,lifeExp,1957,42.338
Africa,Mauritania,pop,1957,1076852.0
Africa,Mauritania,gdpPercap,1962,1055.896036
Africa,Mauritania,lifeExp,1962,44.248
Africa,Mauritania,pop,1962,1146757.0
Africa,Mauritania,gdpPercap,1967,1421.145193
Africa,Mauritania,lifeExp,1967,46.289
Africa,Mauritania,pop,1967,1230542.0
Africa,Mauritania,gdpPercap,1972,1586.851781
Africa,Mauritania,lifeExp,1972,48.437
Africa,Mauritania,pop,1972,1332786.0
Africa,Mauritania,gdpPercap,1977,1497.492223
Africa,Mauritania,lifeExp,1977,50.852
Africa,Mauritania,pop,1977,1456688.0
Africa,Mauritania,gdpPercap,1982,1481.150189
Africa,Mauritania,lifeExp,1982,53.599
Africa,Mauritania,pop,1982,1622136.0
Africa,Mauritania,gdpPercap,1987,1421.603576
Africa,Mauritania,lifeExp,1987,56.145
Africa,Mauritania,pop,1987,1841240.0
Africa,Mauritania,gdpPercap,1992,1361.369784
Africa,Mauritania,lifeExp,1992,58.333
Africa,Mauritania,pop,1992,2119465.0
Africa,Mauritania,gdpPercap,1997,1483.136136
Africa,Mauritania,lifeExp,1997,60.43
Africa,Mauritania,pop,1997,2444741.0
Africa,Mauritania,gdpPercap,2002,1579.019543
Africa,Mauritania,lifeExp,2002,62.247
Africa,Mauritania,pop,2002,2828858.0
Africa,Mauritania,gdpPercap,2007,1803.151496
Africa,Mauritania,lifeExp,2007,64.164
Africa,Mauritania,pop,2007,3270065.0
Africa,Mauritius,gdpPercap,1952,1967.955707
Africa,Mauritius,lifeExp,1952,50.986
Africa,Mauritius,pop,1952,516556.0
Africa,Mauritius,gdpPercap,1957,2034.037981
Africa,Mauritius,lifeExp,1957,58.089
Africa,Mauritius,pop,1957,609816.0
Africa,Mauritius,gdpPercap,1962,2529.067487
Africa,Mauritius,lifeExp,1962,60.246
Africa,Mauritius,pop,1962,701016.0
Africa,Mauritius,gdpPercap,1967,2475.387562
Africa,Mauritius,lifeExp,1967,61.557
Africa,Mauritius,pop,1967,789309.0
Africa,Mauritius,gdpPercap,1972,2575.484158
Africa,Mauritius,lifeExp,1972,62.944
Africa,Mauritius,pop,1972,851334.0
Africa,Mauritius,gdpPercap,1977,3710.982963
Africa,Mauritius,lifeExp,1977,64.93
Africa,Mauritius,pop,1977,913025.0
Africa,Mauritius,gdpPercap,1982,3688.037739
Africa,Mauritius,lifeExp,1982,66.711
Africa,Mauritius,pop,1982,992040.0
Africa,Mauritius,gdpPercap,1987,4783.586903
Africa,Mauritius,lifeExp,1987,68.74
Africa,Mauritius,pop,1987,1042663.0
Africa,Mauritius,gdpPercap,1992,6058.253846
Africa,Mauritius,lifeExp,1992,69.745
Africa,Mauritius,pop,1992,1096202.0
Africa,Mauritius,gdpPercap,1997,7425.705295
